núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_mañ.tar.noch,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_60ymás,g_edad_80ymás,edad_quinquenales,delito_com,g_delitos
15101,2020,7,28,2,18,4,3,18,1801,99,2,19,2,2,4,8,2
15102,2020,7,29,3,13,3,2,1,101,6,1,19,2,2,4,1,1
15103,2020,7,29,3,12,3,2,21,2105,99,1,21,3,3,5,1,1
15104,2020,7,29,3,7,2,1,20,2004,99,1,17,2,2,4,2,1
15105,2020,7,29,3,6,2,1,20,2005,99,1,18,2,2,4,2,1
15106,2020,7,29,3,6,2,1,5,506,99,1,20,3,3,5,3,1
15107,2020,7,29,3,14,3,2,18,1801,99,1,38,6,6,8,1,1
15108,2020,7,29,3,17,3,2,18,1802,99,2,17,2,2,4,1,1
15109,2020,7,29,3,19,4,3,4,401,99,1,17,2,2,4,1,1
15110,2020,7,29,3,21,4,3,1,108,99,1,18,2,2,4,7,2
15111,2020,7,29,3,21,4,3,1,108,99,1,19,2,2,4,7,2
15112,2020,7,29,3,21,4,3,1,108,99,1,17,2,2,4,7,2
15113,2020,7,29,3,21,4,3,1,108,99,1,17,2,2,4,7,2
15114,2020,7,29,3,21,4,3,1,108,99,1,17,2,2,4,7,2
15115,2020,7,29,3,11,2,1,5,501,99,1,52,9,9,11,7,2
15116,2020,7,29,3,13,3,2,18,1805,99,2,19,2,2,4,8,2
15117,2020,7,30,4,6,2,1,1,101,18,1,19,2,2,4,5,1
15118,2020,7,30,4,11,2,1,1,101,11,1,35,6,6,8,1,1
15119,2020,7,30,4,14,3,2,22,2201,99,1,41,7,7,9,2,1
15120,2020,7,30,4,18,4,3,19,1901,99,2,18,2,2,4,1,1
15121,2020,7,30,4,10,2,1,5,509,99,2,39,6,6,8,1,1
15122,2020,7,30,4,20,4,3,5,513,99,1,22,3,3,5,1,1
15123,2020,7,30,4,5,1,1,12,1230,99,1,30,5,5,7,1,1
15124,2020,7,30,4,19,4,3,13,1330,99,1,47,8,8,10,1,1
15125,2020,7,30,4,10,2,1,1,101,7,1,37,6,6,8,126,2
15126,2020,7,30,4,19,4,3,1,115,99,2,42,7,7,9,7,2
15127,2020,7,30,4,16,3,2,1,101,19,1,31,5,5,7,7,2
15128,2020,7,30,4,19,4,3,19,1901,99,1,20,3,3,5,7,2
15129,2020,7,30,4,15,3,2,5,509,99,1,23,3,3,5,7,2
15130,2020,7,30,4,17,3,2,5,506,99,1,52,9,9,11,7,2
15131,2020,7,30,4,19,4,3,5,501,99,1,26,4,4,6,7,2
15132,2020,7,30,4,18,4,3,22,2214,99,1,38,6,6,8,7,2
15133,2020,7,30,4,6,2,1,2,203,99,1,21,3,3,5,7,2
15134,2020,7,31,5,4,1,1,1,101,18,1,28,4,4,6,1,1
15135,2020,7,31,5,7,2,1,1,102,99,1,33,5,5,7,5,1
15136,2020,7,31,5,16,3,2,22,2201,99,2,25,4,4,6,1,1
15137,2020,7,31,5,16,3,2,22,2201,99,1,34,5,5,7,1,1
15138,2020,7,31,5,8,2,1,6,609,99,1,42,7,7,9,1,1
15139,2020,7,31,5,23,4,3,18,1805,99,1,40,7,7,9,1,1
15140,2020,7,31,5,13,3,2,14,1401,99,2,65,11,12,14,1,1
15141,2020,7,31,5,20,4,3,1,101,14,1,24,3,3,5,7,2
15142,2020,7,31,5,20,4,3,1,114,99,1,31,5,5,7,8,2
15143,2020,7,31,5,21,4,3,1,115,99,1,21,3,3,5,8,2
15144,2020,7,31,5,18,4,3,12,1225,99,1,52,9,9,11,7,2
15145,2020,7,31,5,21,4,3,12,1230,99,1,29,4,4,6,7,2
15146,2020,7,31,5,18,4,3,18,1801,99,1,34,5,5,7,7,2
15147,2020,7,31,5,18,4,3,18,1801,99,1,32,5,5,7,7,2
15148,2020,7,31,5,18,4,3,18,1801,99,1,33,5,5,7,7,2
15149,2020,7,31,5,21,4,3,18,1802,99,1,25,4,4,6,8,2
15150,2020,7,31,5,20,4,3,17,1701,99,1,23,3,3,5,8,2
15151,2020,7,31,5,20,4,3,17,1701,99,1,36,6,6,8,8,2
15152,2020,7,31,5,19,4,3,14,1415,99,1,24,3,3,5,9,2
15153,2020,7,31,5,4,1,1,5,506,99,1,20,3,3,5,8,2
15154,2020,7,31,5,15,3,2,18,1801,99,1,50,9,9,11,9,2
15155,2020,7,2,4,19,4,3,16,1601,99,2,999,12,16,18,68,7
15156,2020,7,2,4,20,4,3,16,1612,99,2,30,5,5,7,68,7
15157,2020,7,2,4,20,4,3,16,1611,99,2,35,6,6,8,68,7
15158,2020,7,3,5,18,4,3,1,101,6,2,31,5,5,7,68,7
15159,2020,7,3,5,19,4,3,1,101,12,2,999,12,16,18,68,7
15160,2020,7,3,5,3,1,1,1,114,99,2,999,12,16,18,68,7
15161,2020,7,3,5,11,2,1,5,501,99,2,50,9,9,11,68,7
15162,2020,7,4,6,21,4,3,1,115,99,2,23,3,3,5,68,7
15163,2020,7,4,6,16,3,2,9,917,99,2,21,3,3,5,68,7
15164,2020,7,4,6,17,3,2,16,1615,99,1,999,12,16,18,68,7
15165,2020,7,5,7,1,1,1,1,101,18,2,56,10,10,12,68,7
15166,2020,7,5,7,21,4,3,1,101,5,2,27,4,4,6,68,7
15167,2020,7,5,7,20,4,3,21,2101,99,2,24,3,3,5,68,7
15168,2020,7,5,7,14,3,2,9,920,99,2,21,3,3,5,68,7
15169,2020,7,5,7,20,4,3,7,714,99,2,47,8,8,10,68,7
15170,2020,7,6,1,19,4,3,1,101,19,2,23,3,3,5,68,7
15171,2020,7,6,1,22,4,3,16,1602,99,2,37,6,6,8,68,7
15172,2020,7,6,1,14,3,2,4,412,99,2,29,4,4,6,68,7
15173,2020,7,7,2,16,3,2,1,101,18,2,74,11,13,15,68,7
15174,2020,7,7,2,11,2,1,15,1502,99,2,29,4,4,6,68,7
15175,2020,7,8,3,12,3,2,12,1219,99,2,88,11,15,17,68,7
15176,2020,7,8,3,5,1,1,16,1601,99,2,32,5,5,7,68,7
15177,2020,7,8,3,18,4,3,14,1420,99,1,999,12,16,18,68,7
15178,2020,7,8,3,18,4,3,14,1420,99,2,999,12,16,18,68,7
15179,2020,7,8,3,17,3,2,14,1410,99,2,999,12,16,18,68,7
15180,2020,7,8,3,21,4,3,14,1405,99,2,22,3,3,5,68,7
15181,2020,7,9,4,9,2,1,10,1018,99,1,22,3,3,5,68,7
15182,2020,7,11,6,15,3,2,1,108,99,2,27,4,4,6,68,7
15183,2020,7,11,6,0,1,1,1,103,99,2,999,12,16,18,68,7
15184,2020,7,11,6,0,1,1,1,103,99,2,25,4,4,6,68,7
15185,2020,7,11,6,0,1,1,1,103,99,2,999,12,16,18,68,7
15186,2020,7,11,6,11,2,1,17,1701,99,2,31,5,5,7,68,7
15187,2020,7,11,6,18,4,3,1,115,99,2,26,4,4,6,68,7
15188,2020,7,12,7,12,3,2,21,2102,99,2,999,12,16,18,68,7
15189,2020,7,12,7,23,4,3,19,1905,99,2,30,5,5,7,68,7
15190,2020,7,13,1,1,1,1,16,1612,99,2,25,4,4,6,68,7
15191,2020,7,13,1,22,4,3,17,1712,99,1,5,1,1,2,68,7
15192,2020,7,13,1,22,4,3,17,1712,99,1,6,1,1,2,68,7
15193,2020,7,13,1,20,4,3,1,108,99,2,999,12,16,18,68,7
15194,2020,7,13,1,22,4,3,14,1415,99,1,37,6,6,8,68,7
15195,2020,7,14,2,17,3,2,13,1302,99,2,43,7,7,9,68,7
15196,2020,7,14,2,17,3,2,13,1302,99,1,25,4,4,6,68,7
15197,2020,7,14,2,19,4,3,4,409,99,1,63,11,11,13,68,7
15198,2020,7,15,3,0,1,1,5,501,99,2,27,4,4,6,68,7
15199,2020,7,16,4,23,4,3,16,1609,99,2,21,3,3,5,68,7
15200,2020,7,17,5,18,4,3,12,1225,99,2,31,5,5,7,68,7
15201,2020,7,17,5,13,3,2,14,1413,99,2,59,10,10,12,68,7
15202,2020,7,17,5,17,3,2,3,303,99,2,35,6,6,8,68,7
15203,2020,7,18,6,21,4,3,1,101,18,2,44,7,7,9,68,7
15204,2020,7,18,6,22,4,3,1,101,12,2,30,5,5,7,68,7
15205,2020,7,18,6,17,3,2,9,924,99,2,30,5,5,7,68,7
15206,2020,7,19,7,18,4,3,1,115,99,2,18,2,2,4,68,7
15207,2020,7,19,7,23,4,3,1,108,99,2,28,4,4,6,68,7
15208,2020,7,19,7,21,4,3,20,2001,99,2,22,3,3,5,68,7
15209,2020,7,19,7,20,4,3,12,1214,99,2,17,2,2,4,68,7
15210,2020,7,19,7,11,2,1,16,1604,99,2,29,4,4,6,68,7
15211,2020,7,20,1,16,3,2,18,1802,99,1,999,12,16,18,68,7
15212,2020,7,20,1,17,3,2,14,1411,99,1,80,11,15,17,68,7
15213,2020,7,21,2,0,1,1,6,602,99,2,33,5,5,7,68,7
15214,2020,7,21,2,18,4,3,16,1612,99,2,20,3,3,5,68,7
15215,2020,7,21,2,19,4,3,16,1604,99,2,31,5,5,7,68,7
15216,2020,7,21,2,4,1,1,15,1502,99,2,999,12,16,18,68,7
15217,2020,7,21,2,21,4,3,14,1415,99,1,68,11,12,14,68,7
15218,2020,7,22,3,22,4,3,12,1202,99,2,999,12,16,18,68,7
15219,2020,7,22,3,21,4,3,14,1420,99,2,34,5,5,7,68,7
15220,2020,7,23,4,21,4,3,6,602,99,2,19,2,2,4,68,7
15221,2020,7,24,5,21,4,3,9,914,99,2,29,4,4,6,68,7
15222,2020,7,25,6,19,4,3,1,116,99,2,30,5,5,7,68,7
15223,2020,7,25,6,15,3,2,21,2101,99,2,38,6,6,8,68,7
15224,2020,7,25,6,14,3,2,10,1017,99,2,39,6,6,8,68,7
15225,2020,7,25,6,19,4,3,10,1017,99,2,999,12,16,18,68,7
15226,2020,7,25,6,19,4,3,10,1017,99,2,999,12,16,18,68,7
15227,2020,7,25,6,2,1,1,9,901,99,2,999,12,16,18,68,7
15228,2020,7,25,6,20,4,3,17,1712,99,2,29,4,4,6,68,7
15229,2020,7,25,6,22,4,3,3,316,99,2,39,6,6,8,68,7
15230,2020,7,26,7,11,2,1,16,1614,99,2,53,9,9,11,68,7
15231,2020,7,26,7,21,4,3,3,306,99,2,999,12,16,18,68,7
15232,2020,7,26,7,0,1,1,9,922,99,2,45,8,8,10,68,7
15233,2020,7,26,7,21,4,3,1,103,99,2,30,5,5,7,68,7
15234,2020,7,26,7,20,4,3,5,501,99,2,29,4,4,6,68,7
15235,2020,7,26,7,7,2,1,17,1711,99,2,73,11,13,15,68,7
15236,2020,7,27,1,21,4,3,1,115,99,2,33,5,5,7,68,7
15237,2020,7,27,1,21,4,3,1,115,99,1,7,1,1,2,68,7
15238,2020,7,27,1,17,3,2,5,501,99,2,28,4,4,6,68,7
15239,2020,7,27,1,18,4,3,17,1711,99,1,26,4,4,6,68,7
15240,2020,7,28,2,0,1,1,16,1617,99,1,72,11,13,15,68,7
15241,2020,7,28,2,19,4,3,13,1315,99,1,79,11,14,16,68,7
15242,2020,7,28,2,19,4,3,13,1315,99,2,78,11,14,16,68,7
15243,2020,7,29,3,21,4,3,1,101,1,2,39,6,6,8,68,7
15244,2020,7,29,3,23,4,3,1,108,99,2,33,5,5,7,68,7
15245,2020,7,29,3,23,4,3,1,108,99,2,8,1,1,2,68,7
15246,2020,7,29,3,20,4,3,10,1010,99,2,999,12,16,18,68,7
15247,2020,7,29,3,22,4,3,10,1013,99,2,22,3,3,5,68,7
15248,2020,7,30,4,23,4,3,6,602,99,2,28,4,4,6,68,7
15249,2020,7,30,4,22,4,3,16,1609,99,2,20,3,3,5,68,7
15250,2020,7,30,4,18,4,3,15,1508,99,2,42,7,7,9,68,7
15251,2020,7,3,5,8,2,1,18,1802,99,1,25,4,4,6,88,7
15252,2020,7,5,7,13,3,2,13,1315,99,2,23,3,3,5,111,7
15253,2020,7,6,1,2,1,1,1,101,14,1,40,7,7,9,88,7
15254,2020,7,6,1,20,4,3,1,115,99,1,51,9,9,11,121,7
15255,2020,7,6,1,1,1,1,1,108,99,1,21,3,3,5,88,7
15256,2020,7,6,1,14,3,2,13,1301,99,2,11,1,1,3,88,7
15257,2020,7,7,2,9,2,1,10,1010,99,1,40,7,7,9,88,7
15258,2020,7,7,2,12,3,2,13,1329,99,2,25,4,4,6,93,7
15259,2020,7,7,2,22,4,3,18,1802,99,1,30,5,5,7,111,7
15260,2020,7,8,3,10,2,1,20,2004,99,1,21,3,3,5,88,7
15261,2020,7,8,3,19,4,3,13,1315,99,1,19,2,2,4,88,7
15262,2020,7,9,4,0,1,1,1,114,99,2,49,8,8,10,88,7
15263,2020,7,12,7,3,1,1,22,2206,99,1,28,4,4,6,87,7
15264,2020,7,13,1,3,1,1,1,115,99,2,21,3,3,5,89,7
15265,2020,7,13,1,0,1,1,4,413,99,1,18,2,2,4,88,7
15266,2020,7,14,2,9,2,1,1,107,99,1,46,8,8,10,88,7
15267,2020,7,14,2,20,4,3,17,1709,99,1,26,4,4,6,88,7
15268,2020,7,21,2,3,1,1,18,1804,99,1,74,11,13,15,87,7
15269,2020,7,23,4,5,1,1,1,101,10,1,42,7,7,9,87,7
15270,2020,7,23,4,19,4,3,5,501,99,1,38,6,6,8,88,7
15271,2020,7,23,4,14,3,2,9,914,99,1,25,4,4,6,87,7
15272,2020,7,23,4,21,4,3,13,1315,99,1,39,6,6,8,91,7
15273,2020,7,23,4,1,1,1,2,208,99,2,25,4,4,6,88,7
15274,2020,7,24,5,23,4,3,1,115,99,1,40,7,7,9,88,7
15275,2020,7,24,5,15,3,2,16,1614,99,1,12,1,1,3,88,7
15276,2020,7,27,1,9,2,1,5,513,99,1,34,5,5,7,88,7
15277,2020,7,28,2,5,1,1,20,2001,99,2,26,4,4,6,88,7
15278,2020,7,28,2,12,3,2,20,2001,99,1,21,3,3,5,88,7
15279,2020,7,30,4,6,2,1,6,601,99,1,17,2,2,4,88,7
15280,2020,7,30,4,8,2,1,18,1802,99,1,11,1,1,3,88,7
15281,2020,7,30,4,0,1,1,7,706,99,1,20,3,3,5,88,7
15282,2020,7,31,5,8,2,1,20,2007,99,2,43,7,7,9,88,7
15283,2020,7,31,5,21,4,3,18,1804,99,1,999,12,16,18,88,7
15284,2020,7,2,4,9,2,1,12,1219,99,1,31,5,5,7,104,6
15285,2020,7,3,5,12,3,2,12,1202,99,1,37,6,6,8,74,6
15286,2020,7,3,5,12,3,2,19,1901,99,2,25,4,4,6,74,6
15287,2020,7,3,5,17,3,2,19,1901,99,2,18,2,2,4,74,6
15288,2020,7,1,3,10,2,1,9,920,99,1,38,6,6,8,104,6
15289,2020,7,2,4,14,3,2,9,920,99,1,57,10,10,12,104,6
15290,2020,7,1,3,15,3,2,2,208,99,2,40,7,7,9,104,6
15291,2020,7,1,3,12,3,2,13,1306,99,1,40,7,7,9,104,6
15292,2020,7,2,4,12,3,2,13,1301,99,1,23,3,3,5,104,6
15293,2020,7,2,4,16,3,2,13,1309,99,1,51,9,9,11,104,6
15294,2020,7,1,3,12,3,2,3,301,99,2,73,11,13,15,97,6
15295,2020,7,1,3,15,3,2,3,301,99,1,39,6,6,8,104,6
15296,2020,7,1,3,17,3,2,3,301,99,2,37,6,6,8,104,6
15297,2020,7,2,4,15,3,2,3,301,99,1,38,6,6,8,104,6
15298,2020,7,2,4,15,3,2,3,312,99,1,48,8,8,10,104,6
15299,2020,7,3,5,12,3,2,3,301,99,1,48,8,8,10,97,6
15300,2020,7,3,5,16,3,2,3,302,99,1,29,4,4,6,104,6
15301,2020,7,3,5,17,3,2,3,311,99,1,26,4,4,6,104,6
15302,2020,7,1,3,12,3,2,7,702,99,2,64,11,11,13,104,6
15303,2020,7,2,4,11,2,1,7,705,99,1,24,3,3,5,104,6
15304,2020,7,3,5,9,2,1,1,108,99,2,36,6,6,8,97,6
15305,2020,7,3,5,12,3,2,14,1406,99,2,31,5,5,7,74,6
15306,2020,7,4,6,9,2,1,20,2001,99,1,27,4,4,6,104,6
15307,2020,7,1,3,17,3,2,20,2007,99,1,33,5,5,7,104,6
15308,2020,7,7,2,9,2,1,20,2001,99,1,27,4,4,6,104,6
15309,2020,7,6,1,13,3,2,3,301,99,2,28,4,4,6,104,6
15310,2020,7,6,1,14,3,2,3,312,99,2,20,3,3,5,104,6
15311,2020,7,7,2,14,3,2,3,308,99,1,36,6,6,8,104,6
15312,2020,7,7,2,14,3,2,3,312,99,2,31,5,5,7,104,6
15313,2020,7,7,2,14,3,2,3,302,99,1,36,6,6,8,104,6
15314,2020,7,9,4,14,3,2,3,304,99,1,20,3,3,5,104,6
15315,2020,7,9,4,13,3,2,3,308,99,1,23,3,3,5,104,6
15316,2020,7,8,3,17,3,2,9,917,99,1,57,10,10,12,104,6
15317,2020,7,9,4,12,3,2,12,1212,99,1,25,4,4,6,104,6
15318,2020,7,6,1,10,2,1,7,709,99,1,38,6,6,8,97,6
15319,2020,7,9,4,14,3,2,7,705,99,1,43,7,7,9,104,6
15320,2020,7,15,3,10,2,1,20,2002,99,1,35,6,6,8,104,6
15321,2020,7,10,5,12,3,2,12,1222,99,1,30,5,5,7,104,6
15322,2020,7,10,5,13,3,2,9,920,99,1,43,7,7,9,104,6
15323,2020,7,11,6,7,2,1,12,1212,99,1,61,11,11,13,104,6
15324,2020,7,11,6,16,3,2,9,920,99,2,45,8,8,10,104,6
15325,2020,7,11,6,10,2,1,9,920,99,2,49,8,8,10,104,6
15326,2020,7,4,6,12,3,2,14,1419,99,1,27,4,4,6,74,6
15327,2020,7,10,5,10,2,1,3,312,99,1,38,6,6,8,97,6
15328,2020,7,10,5,15,3,2,3,305,99,1,42,7,7,9,104,6
15329,2020,7,10,5,11,2,1,3,302,99,2,23,3,3,5,97,6
15330,2020,7,10,5,23,4,3,7,701,99,2,44,7,7,9,104,6
15331,2020,7,11,6,11,2,1,7,705,99,2,31,5,5,7,104,6
15332,2020,7,11,6,11,2,1,7,705,99,1,36,6,6,8,97,6
15333,2020,7,10,5,8,2,1,1,108,99,1,24,3,3,5,104,6
15334,2020,7,11,6,9,2,1,1,108,99,2,72,11,13,15,97,6
15335,2020,7,11,6,13,3,2,1,108,99,2,27,4,4,6,104,6
15336,2020,7,9,4,17,3,2,1,108,99,1,51,9,9,11,104,6
15337,2020,7,8,3,11,2,1,1,108,99,2,29,4,4,6,104,6
15338,2020,7,13,1,11,2,1,1,108,99,1,31,5,5,7,104,6
15339,2020,7,15,3,9,2,1,1,108,99,2,26,4,4,6,97,6
15340,2020,7,13,1,11,2,1,13,1301,99,2,19,2,2,4,104,6
15341,2020,7,13,1,13,3,2,13,1301,99,2,999,12,16,18,104,6
15342,2020,7,13,1,14,3,2,13,1301,99,1,28,4,4,6,104,6
15343,2020,7,13,1,15,3,2,13,1301,99,2,42,7,7,9,104,6
15344,2020,7,14,2,12,3,2,13,1301,99,1,19,2,2,4,104,6
15345,2020,7,14,2,17,3,2,13,1301,99,1,27,4,4,6,104,6
15346,2020,7,15,3,9,2,1,13,1301,99,1,25,4,4,6,104,6
15347,2020,7,16,4,13,3,2,13,1301,99,1,18,2,2,4,104,6
15348,2020,7,13,1,10,2,1,1,114,99,1,22,3,3,5,104,6
15349,2020,7,14,2,9,2,1,1,116,99,1,62,11,11,13,104,6
15350,2020,7,15,3,7,2,1,10,1008,99,1,31,5,5,7,74,6
15351,2020,7,16,4,10,2,1,1,114,99,1,27,4,4,6,74,6
15352,2020,7,16,4,13,3,2,1,114,99,9,25,4,4,6,97,6
15353,2020,7,16,4,99,5,4,1,114,99,9,999,12,16,18,74,6
15354,2020,7,16,4,10,2,1,20,2011,99,1,29,4,4,6,104,6
15355,2020,7,17,5,10,2,1,20,2002,99,2,28,4,4,6,97,6
15356,2020,7,13,1,18,4,3,9,920,99,1,40,7,7,9,104,6
15357,2020,7,16,4,0,1,1,12,1222,99,1,41,7,7,9,104,6
15358,2020,7,16,4,11,2,1,9,920,99,1,41,7,7,9,104,6
15359,2020,7,16,4,18,4,3,12,1220,99,1,41,7,7,9,97,6
15360,2020,7,18,6,15,3,2,12,1222,99,2,42,7,7,9,97,6
15361,2020,7,18,6,19,4,3,12,1212,99,2,30,5,5,7,97,6
15362,2020,7,16,4,9,2,1,2,207,99,1,34,5,5,7,104,6
15363,2020,7,6,1,12,3,2,14,1419,99,1,27,4,4,6,74,6
15364,2020,7,13,1,13,3,2,14,1404,99,1,24,3,3,5,74,6
15365,2020,7,15,3,20,4,3,14,1406,99,1,30,5,5,7,74,6
15366,2020,7,17,5,11,2,1,14,1416,99,2,21,3,3,5,74,6
15367,2020,7,17,5,10,2,1,14,1411,99,1,54,9,9,11,74,6
15368,2020,7,17,5,13,3,2,14,1410,99,1,25,4,4,6,74,6
15369,2020,7,19,7,18,4,3,14,1415,99,1,56,10,10,12,74,6
15370,2020,7,13,1,13,3,2,3,304,99,1,28,4,4,6,104,6
15371,2020,7,13,1,9,2,1,3,301,99,1,33,5,5,7,104,6
15372,2020,7,13,1,17,3,2,3,308,99,1,25,4,4,6,104,6
15373,2020,7,16,4,14,3,2,3,304,99,1,53,9,9,11,104,6
15374,2020,7,17,5,11,2,1,3,306,99,1,67,11,12,14,97,6
15375,2020,7,17,5,12,3,2,3,312,99,2,28,4,4,6,104,6
15376,2020,7,16,4,11,2,1,12,1229,99,2,50,9,9,11,104,6
15377,2020,7,16,4,14,3,2,12,1202,99,1,41,7,7,9,104,6
15378,2020,7,16,4,99,5,4,12,1215,99,1,29,4,4,6,104,6
15379,2020,7,16,4,10,2,1,7,709,99,2,47,8,8,10,97,6
15380,2020,7,16,4,9,2,1,19,1904,99,2,48,8,8,10,104,6
15381,2020,7,18,6,14,3,2,19,1904,99,1,28,4,4,6,74,6
15382,2020,7,18,6,15,3,2,1,117,99,1,20,3,3,5,74,6
15383,2020,7,17,5,10,2,1,1,108,99,2,28,4,4,6,97,6
15384,2020,7,17,5,10,2,1,1,108,99,1,29,4,4,6,97,6
15385,2020,7,18,6,8,2,1,1,108,99,2,26,4,4,6,104,6
15386,2020,7,23,4,20,4,3,20,2003,99,1,33,5,5,7,104,6
15387,2020,7,22,3,13,3,2,20,2001,99,1,20,3,3,5,97,6
15388,2020,7,20,1,13,3,2,9,920,99,1,33,5,5,7,104,6
15389,2020,7,20,1,13,3,2,12,1222,99,1,33,5,5,7,104,6
15390,2020,7,20,1,15,3,2,9,917,99,1,44,7,7,9,104,6
15391,2020,7,20,1,15,3,2,9,917,99,1,45,8,8,10,97,6
15392,2020,7,20,1,16,3,2,9,920,99,1,32,5,5,7,97,6
15393,2020,7,22,3,10,2,1,9,922,99,1,37,6,6,8,104,6
15394,2020,7,22,3,11,2,1,9,920,99,2,30,5,5,7,104,6
15395,2020,7,22,3,16,3,2,9,920,99,1,31,5,5,7,104,6
15396,2020,7,24,5,14,3,2,9,920,99,1,26,4,4,6,104,6
15397,2020,7,23,4,14,3,2,9,920,99,2,50,9,9,11,104,6
15398,2020,7,23,4,13,3,2,9,920,99,2,26,4,4,6,104,6
15399,2020,7,20,1,21,4,3,17,1701,99,1,27,4,4,6,104,6
15400,2020,7,20,1,9,2,1,2,204,99,2,45,8,8,10,104,6
15401,2020,7,21,2,14,3,2,2,204,99,2,37,6,6,8,104,6
15402,2020,7,20,1,18,4,3,14,1415,99,2,22,3,3,5,74,6
15403,2020,7,20,1,18,4,3,14,1415,99,1,20,3,3,5,74,6
15404,2020,7,21,2,20,4,3,14,1419,99,1,36,6,6,8,74,6
15405,2020,7,22,3,99,5,4,14,1406,99,2,999,12,16,18,74,6
15406,2020,7,22,3,18,4,3,14,1403,99,2,36,6,6,8,74,6
15407,2020,7,23,4,11,2,1,14,1415,99,2,40,7,7,9,74,6
15408,2020,7,23,4,17,3,2,14,1401,99,1,65,11,12,14,74,6
15409,2020,7,20,1,7,2,1,12,1213,99,1,25,4,4,6,104,6
15410,2020,7,20,1,17,3,2,12,1202,99,1,37,6,6,8,97,6
15411,2020,7,22,3,9,2,1,12,1215,99,1,43,7,7,9,104,6
15412,2020,7,22,3,10,2,1,12,1210,99,1,55,10,10,12,104,6
15413,2020,7,23,4,10,2,1,12,1215,99,1,53,9,9,11,104,6
15414,2020,7,21,2,11,2,1,8,801,99,1,26,4,4,6,104,6
15415,2020,7,20,1,99,5,4,1,114,99,9,49,8,8,10,105,6
15416,2020,7,24,5,99,5,4,1,114,99,1,22,3,3,5,105,6
15417,2020,7,20,1,11,2,1,3,301,99,2,50,9,9,11,104,6
15418,2020,7,20,1,19,4,3,3,312,99,1,44,7,7,9,104,6
15419,2020,7,20,1,20,4,3,3,314,99,1,36,6,6,8,104,6
15420,2020,7,23,4,10,2,1,3,304,99,2,30,5,5,7,104,6
15421,2020,7,24,5,12,3,2,3,308,99,1,31,5,5,7,104,6
15422,2020,7,25,6,12,3,2,3,312,99,1,54,9,9,11,104,6
15423,2020,7,27,1,20,4,3,20,2001,99,2,19,2,2,4,104,6
15424,2020,7,27,1,12,3,2,20,2001,99,1,34,5,5,7,97,6
15425,2020,7,27,1,15,3,2,20,2004,99,1,69,11,12,14,104,6
15426,2020,7,28,2,12,3,2,20,2007,99,2,65,11,12,14,104,6
15427,2020,7,7,2,10,2,1,13,1301,99,2,21,3,3,5,104,6
15428,2020,7,7,2,15,3,2,13,1301,99,1,27,4,4,6,74,6
15429,2020,7,20,1,13,3,2,13,1302,99,2,24,3,3,5,104,6
15430,2020,7,21,2,8,2,1,13,1301,99,1,33,5,5,7,104,6
15431,2020,7,24,5,12,3,2,13,1301,99,1,53,9,9,11,104,6
15432,2020,7,24,5,13,3,2,13,1304,99,1,35,6,6,8,104,6
15433,2020,7,24,5,13,3,2,13,1301,99,1,45,8,8,10,104,6
15434,2020,7,27,1,17,3,2,13,1317,99,2,40,7,7,9,104,6
15435,2020,7,29,3,12,3,2,13,1301,99,1,43,7,7,9,104,6
15436,2020,7,29,3,12,3,2,13,1301,99,1,39,6,6,8,104,6
15437,2020,7,26,7,10,2,1,1,108,99,1,33,5,5,7,104,6
15438,2020,7,13,1,9,2,1,1,108,99,2,26,4,4,6,104,6
15439,2020,7,15,3,7,2,1,1,108,99,1,47,8,8,10,104,6
15440,2020,7,7,2,10,2,1,1,108,99,1,999,12,16,18,104,6
15441,2020,7,28,2,12,3,2,14,1401,99,1,26,4,4,6,74,6
15442,2020,7,25,6,14,3,2,3,305,99,2,31,5,5,7,104,6
15443,2020,7,27,1,12,3,2,3,301,99,1,49,8,8,10,97,6
15444,2020,7,27,1,13,3,2,3,306,99,1,58,10,10,12,104,6
15445,2020,7,27,1,16,3,2,3,308,99,2,44,7,7,9,104,6
15446,2020,7,28,2,12,3,2,3,306,99,1,40,7,7,9,104,6
15447,2020,7,28,2,14,3,2,3,312,99,1,22,3,3,5,104,6
15448,2020,7,28,2,11,2,1,3,302,99,2,68,11,12,14,104,6
15449,2020,7,6,1,11,2,1,12,1201,99,1,49,8,8,10,104,6
15450,2020,7,8,3,8,2,1,12,1201,99,2,60,11,11,13,74,6
15451,2020,7,8,3,10,2,1,12,1215,99,1,38,6,6,8,104,6
15452,2020,7,8,3,17,3,2,12,1226,99,1,57,10,10,12,104,6
15453,2020,7,25,6,12,3,2,12,1202,99,1,20,3,3,5,104,6
15454,2020,7,28,2,8,2,1,12,1228,99,2,46,8,8,10,97,6
15455,2020,7,25,6,16,3,2,7,713,99,2,61,11,11,13,97,6
15456,2020,7,27,1,15,3,2,8,801,99,1,47,8,8,10,104,6
15457,2020,7,28,2,99,5,4,8,805,99,1,44,7,7,9,104,6
15458,2020,7,29,3,15,3,2,8,805,99,1,56,10,10,12,104,6
15459,2020,7,28,2,17,3,2,1,114,99,1,50,9,9,11,74,6
15460,2020,7,30,4,99,5,4,12,1204,99,1,50,9,9,11,104,6
